ct_disease_raw,match_status,mapped_pubtator_label,mapped_pubtator_id
Amyloid Cardiomyopathy,unmatched,,
"Amyloid Neuropathies, Familial",ambiguous,,
Amyloidosis,ambiguous,,
Amyotrophic Lateral Sclerosis,ambiguous,,
Anaemia,unmatched,,
Anaemia in Children,unmatched,,
Anaemia in Early Infancy,unmatched,,
Anaemia in Ovarian Carcinoma,unmatched,,
"Anaesthetics Gases, Xenon",unmatched,,
"Anaesthetics Volatile, Sevoflurane",unmatched,,
Anal,unmatched,,
Anal Chlamydia Infection,unmatched,,
Anal Fissure,unmatched,,
Anal Fissure Chronic,unmatched,,
Anal Fistula,unmatched,,
Anal Fistulas,unmatched,,
Anal Infection,unmatched,,
Anal Pain,unmatched,,
Anal Resting Pressure,unmatched,,
Analgesia,unmatched,,
Analgesia After ED Discharge for Extremity Injuries,unmatched,,
Analgesia Disorder,unmatched,,
"Analgesia, Obstetrical",unmatched,,
"Analgesia, Postoperative",unmatched,,
Analgesic,unmatched,,
Analgesic Rebound Headache,unmatched,,
Analgesic Response,unmatched,,
Analgesics,unmatched,,
"Analgesics, Non-Narcotic",unmatched,,
"Analgesics, Non-Narcotic (D000700)",unmatched,,
"Analgesics, Opioid",unmatched,,
Anaplastic Astrocytoma,unmatched,,
Anaplastic Large Cell Lymphoma,ambiguous,,
Anaplastic Large-Cell Lymphoma,ambiguous,,
Anaplastic Medulloblastoma,unmatched,,
Anaplastic Throid Carcinoma,unmatched,,
Anaplastic Thyroid Cancer,unmatched,,
Anastomotic Leak,ambiguous,,
Anastomotic Ulcer,unmatched,,
Anatomic Stage 0 Breast Cancer AJCC v8,unmatched,,
Anatomic Stage I Breast Cancer AJCC v8,unmatched,,
Anatomic Stage IA Breast Cancer AJCC v8,unmatched,,
Anatomic Stage IB Breast Cancer AJCC v8,unmatched,,
Anatomic Stage II Breast Cancer AJCC v8,unmatched,,
Anatomic Stage IIA Breast Cancer AJCC v8,unmatched,,
Anatomic Stage IIB Breast Cancer AJCC v8,unmatched,,
Anatomic Stage III Breast Cancer AJCC v8,unmatched,,
Anatomic Stage IIIA Breast Cancer AJCC v8,unmatched,,
Anatomic Stage IIIB Breast Cancer AJCC v8,unmatched,,
Anatomic Stage IIIC Breast Cancer AJCC v8,unmatched,,
Anatomic Stage IV Breast Cancer AJCC,unmatched,,
Anatomic Stage IV Breast Cancer AJCC v8,unmatched,,
Androgen Deficiency,unmatched,,
Androgen Excess,unmatched,,
Androgenetic Alopecia,unmatched,,
Androgenetic Alopecia (AGA),unmatched,,
Androgenic Alopecia,unmatched,,
Anemia,ambiguous,,
Anemia During Pregnancy,unmatched,,
Anemia Postoperative,unmatched,,
Anemia in Children,unmatched,,
Anemia in Dialysis-dependent CKD Patients,unmatched,,
Anemia in End Stage Renal Disease,unmatched,,
Anemia in Pregnancy,unmatched,,
Anemia of Chronic Disease,unmatched,,
Anemia of Chronic Kidney Disease,unmatched,,
Anemia of Pregnancy,unmatched,,
Anemia of Prematurity,unmatched,,
"Anemia, Aplastic",ambiguous,,
"Anemia, Iron Deficiency",ambiguous,,
"Anemia, Iron-Deficiency",ambiguous,,
"Anemia, Kidney Disease, Chronic",unmatched,,
"Anemia, Refractory, With Excess of Blasts",ambiguous,,
"Anemia, Sickle Cell",ambiguous,,
Anencephaly-Spina Bifida,unmatched,,
Anesthesia Management,unmatched,,
Anesthesia Morbidity,unmatched,,
Anesthesia Opioid Free,unmatched,,
Anesthesia Recovery Period,unmatched,,
"Anesthesia, Conduction",unmatched,,
"Anesthesia, Epidural",unmatched,,
"Anesthesia, General",unmatched,,
"Anesthesia, Local",unmatched,,
"Anesthesia, Obstetric",unmatched,,
"Anesthesia, Obstetrical",unmatched,,
"Anesthesia, Pediatrics, Surgery",unmatched,,
"Anesthesia, Regional",unmatched,,
"Anesthesia, Spinal",unmatched,,
Anesthetic,unmatched,,
Anesthetic Toxicity,unmatched,,
Aneurysm,ambiguous,,
Aneurysm Abdominal,unmatched,,
"Aneurysm, Dissecting",unmatched,,
Aneurysmal Subarachnoid Hemorrhage,unmatched,,
Aneurysms,ambiguous,,
Angina,unmatched,,
Angina (Stable),ambiguous,,
Angina Pectoris,ambiguous,,
Angina Unstable,ambiguous,,
"Angina, Stable",ambiguous,,
"Angina, Unstable",ambiguous,,
Angiogenesis,unmatched,,
Angiographically Confirmed Acute Massive Pulmonary Embolism Treated With Endovascular Mechanical Fragmentation and Thrombolytic Therapy,unmatched,,
Angiographically Proven Grade III Unilateral or Bilateral Atherosclerotic Renal Artery Stenosis (ARAS) Greater Than or Equal to 60 Percent,unmatched,,
Angioimmunoblastic T-cell Lymphoma,unmatched,,
"Angioplasty, Transluminal, Percutaneous Coronary",unmatched,,
Angiosarcoma,unmatched,,
Angiotensin Hypertension,unmatched,,
Angiotensin II Type 1 Receptor Blockers,unmatched,,
Angiotensin-Converting-Enzyme Inhibitor,unmatched,,
Angiotensin/Renin/Aldosterone Hypertension,unmatched,,
Angle Class I,unmatched,,
Anhedonia,ambiguous,,
Ankle (Ligaments),unmatched,,
Ankle Edema,unmatched,,
Ankle Fracture,ambiguous,,
"Ankle Fracture (bimalleolar Equivalent, Bimalleolar, or Trimalleolar)",unmatched,,
Ankle Fracture - Lateral Malleolus,unmatched,,
Ankle Fracture - Medial Malleolus,unmatched,,
Ankle Fractures,ambiguous,,
Ankle Injuries and Disorders,unmatched,,
Ankle Sprain,unmatched,,
Ankle Surgery,unmatched,,
Ankylosing Spondylitis,ambiguous,,
Ankylosing Spondylitis (AS),unmatched,,
Ankylosing Spondyloarthritis,unmatched,,
Ann Arbor Stage I Diffuse Large B-Cell Lymphoma,unmatched,,
Ann Arbor Stage I Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma,unmatched,,
Ann Arbor Stage II B-Cell Non-Hodgkin Lymphoma,unmatched,,
Ann Arbor Stage II Diffuse Large B-Cell Lymphoma,unmatched,,
Ann Arbor Stage II Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma,unmatched,,
Ann Arbor Stage III B-Cell Non-Hodgkin Lymphoma,unmatched,,
Ann Arbor Stage III Diffuse Large B-Cell Lymphoma,unmatched,,
Ann Arbor Stage III Hodgkin Lymphoma,unmatched,,
Ann Arbor Stage III Non-Hodgkin Lymphoma,unmatched,,
Ann Arbor Stage III Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma,unmatched,,
Ann Arbor Stage IV B-Cell Non-Hodgkin Lymphoma,unmatched,,
Ann Arbor Stage IV Diffuse Large B-Cell Lymphoma,unmatched,,
Ann Arbor Stage IV Hodgkin Lymphoma,unmatched,,
Ann Arbor Stage IV Non-Hodgkin Lymphoma,unmatched,,
Ann Arbor Stage IV Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma,unmatched,,
Anoperineal Lesions,unmatched,,
Anorectal Disorder,unmatched,,
Anorectal Disorders,unmatched,,
Anorexia,ambiguous,,
Anorexia Nervosa,ambiguous,,
Anorexia Nervosa with Significantly Low Body Weight,unmatched,,
Anorgasmia,unmatched,,
Anosmia,ambiguous,,
Anovulation,ambiguous,,
Anovulatory Infertility,unmatched,,
Anoxic Brain Injury,unmatched,,
Anoxic Encephalopathy,unmatched,,
Anserine Bursitis,unmatched,,
Antepartum Depression,unmatched,,
Anterior Cervical Discectomy,unmatched,,
Anterior Chamber Inflammation,unmatched,,
Anterior Cruciate Ligament Injuries,ambiguous,,
Anterior Cruciate Ligament Injury,ambiguous,,
Anterior Cruciate Ligament Reconstruction,unmatched,,
Anterior Cruciate Ligament Rupture,unmatched,,
Anterior Labial Wall Defect,unmatched,,
Anterior Myocardial Infarction,unmatched,,
Anterior Uveitis,ambiguous,,
Anterior Wall Myocardial Infarction,ambiguous,,
Anthracycline Induced Cardiotoxicity,unmatched,,
Anthrax,ambiguous,,
Anti-Bacterial Agents,unmatched,,
Anti-Infective Agents,unmatched,,
Anti-Platelet Therapy,unmatched,,
Anti-Ulcer Agents,unmatched,,
Anti-Xa Activity,unmatched,,
Anti-allergic Agents,unmatched,,
Anti-bacterial Agents,unmatched,,
Anti-coagulation Therapy,unmatched,,
Anti-infective Agents,unmatched,,
"Anti-inflammatory Agents, Non-steroidal",unmatched,,
Anti-neutrophil Cytoplasmic Antibody-associated Vasculitis,ambiguous,,
Antiangiogenic-Associated Hypertension,unmatched,,
Antibiotic,unmatched,,
Antibiotic Allergy,unmatched,,
Antibiotic Associated Diarrhea,unmatched,,
Antibiotic Prophylaxis,unmatched,,
Antibiotic Resistance,unmatched,,
Antibiotic Resistant Infection,unmatched,,
Antibiotic Resistant Strain,unmatched,,
Antibiotic Side Effect,unmatched,,
Antibiotic Therapy,unmatched,,
Antibiotic Toxicity,unmatched,,
Antibiotic Use,unmatched,,
Antibiotic-associated Diarrhea,unmatched,,
Antibiotics,unmatched,,
Antibiotics Causing Adverse Effects in Therapeutic Use,unmatched,,
Antibiotics Overuse,unmatched,,
Antibiotics Therapeutic Strategies,unmatched,,
Anticholinergic Side Effects,unmatched,,
Anticholinergics,unmatched,,
Anticholinergics Toxicity,unmatched,,
Anticoagulant,unmatched,,
Anticoagulant Adverse Reaction,unmatched,,
Anticoagulant Drugs,unmatched,,
Anticoagulant Effect of Warfarin When Taken With Duloxetine.,unmatched,,
Anticoagulant Prophylaxis/Therapy,unmatched,,
Anticoagulant Reversal,unmatched,,
Anticoagulant Therapy,unmatched,,
Anticoagulant-Induced Bleeding,unmatched,,
Anticoagulant-induced Bleeding,unmatched,,
Anticoagulants,unmatched,,
Anticoagulants Causing Adverse Effects in Therapeutic Use,unmatched,,
Anticoagulants and Bleeding Disorders,unmatched,,
Anticoagulants and Thrombotic Disorders,unmatched,,
Anticoagulation,unmatched,,
Anticoagulation Treatment,unmatched,,
Anticoagulation With Apixaban,unmatched,,
Anticoagulation With Direct Oral Anticoagulants,unmatched,,
Anticoagulation With NOAC,unmatched,,
Antidepressant Activity in Healthy Volunteers,unmatched,,
Antidepressant Drug Adverse Reaction,unmatched,,
Antidepressants,unmatched,,
Antidepressive Agents,unmatched,,
Antiemetic,unmatched,,
Antiemetic for Highly Emetogenic Chemotherapy,unmatched,,
Antiemetics,unmatched,,
Antiepileptic Drugs,unmatched,,
Antiepileptics,unmatched,,
Antihypertensive Drugs,unmatched,,
Antimicrobial Prophylaxis in Prostate Surgery,unmatched,,
Antimicrobial Resistance,unmatched,,
Antimicrobial Stewardship,unmatched,,
Antimicrobial Susceptibility Testing,unmatched,,
Antimicrobials,unmatched,,
Antineoplastic Chemotherapy Induced Anemia,unmatched,,
Antioxidant Therapy,unmatched,,
Antiphospholipid Antibody Syndrome,unmatched,,
Antiphospholipid Syndrome,ambiguous,,
Antiphospholipid Syndrome (APS),unmatched,,
Antiphospholipid Syndrome in Pregnancy,unmatched,,
Antiplatelet,unmatched,,
Antiplatelet Agents,unmatched,,
Antiplatelet De-escalation,unmatched,,
Antiplatelet Drugs,unmatched,,
Antiplatelet Effect,unmatched,,
Antiplatelet Therapy,unmatched,,
Antipsychotic Agents,unmatched,,
Antipsychotic-induced Weight Gain (AIWG),unmatched,,
Antipsychotics,unmatched,,
Antipsychotics and Neuroleptics Toxicity,unmatched,,
Antipyretic,unmatched,,
Antirheumatic Agents,unmatched,,
Antisepsis,unmatched,,
Antispastic Therapy,unmatched,,
Antithrombic Drug,unmatched,,
Antithrombotic Therapy,unmatched,,
Anxiety,ambiguous,,
Anxiety Disease,unmatched,,
Anxiety Disorder,ambiguous,,
Anxiety Disorders,ambiguous,,
Anxiety Disorders and Symptoms,unmatched,,
"Anxiety Disorders,Generalized Anxiety Disorder",unmatched,,
Anxiety Neuroses,unmatched,,
Anxiety State,unmatched,,
Anxiety States,unmatched,,
Anxiety and Depression,unmatched,,
Anxiety and Fear,unmatched,,
Anxiety in Those Patients With Anorexia Nervosa,unmatched,,
"Anxiety, Dental",unmatched,,
"Anxiety, Preoperarative",unmatched,,
Anxiety-comorbidity to Schizophrenia,unmatched,,
Anxiolysis,unmatched,,
Anxious Depression,unmatched,,
Any Cancer,unmatched,,
Aortic Aneurism,unmatched,,
Aortic Aneurysm,ambiguous,,
"Aortic Aneurysm, Abdominal",ambiguous,,
"Aortic Aneurysm, Familial Thoracic 1",matched_exact,Aortic Aneurysm Familial Thoracic 1,@DISEASE_Aortic_Aneurysm_Familial_Thoracic_1
Aortic Arch,unmatched,,
Aortic Blood Pressure,unmatched,,
Aortic Compliance,unmatched,,
Aortic Dilatation,unmatched,,
Aortic Dissection,ambiguous,,
Aortic Dissection Rupture,unmatched,,
Aortic Insufficiency,unmatched,,
Aortic Regurgitation,unmatched,,
Aortic Root Dilatation,unmatched,,
Aortic Stenosis,unmatched,,
"Aortic Stenosis, Severe",unmatched,,
Aortic Surgery,unmatched,,
Aortic Valve Disease,ambiguous,,
Aortic Valve Disorder,unmatched,,
Aortic Valve Insufficiency,ambiguous,,
Aortic Valve Regurgitation,unmatched,,
Aortic Valve Stenosis,ambiguous,,
Aortopathy,unmatched,,
Apathy,unmatched,,
Apathy in Dementia,unmatched,,
Apatinib,unmatched,,
Aphasia,ambiguous,,
"Aphasia, Primary Progressive",ambiguous,,
Aphthous Stomatitis,ambiguous,,
Aphthus Ulcer,unmatched,,
Apixaban,unmatched,,
Aplastic Anemia,ambiguous,,
"Apolipoprotein B-100, Familial Defective",unmatched,,
Appendectomy,unmatched,,
Appendicitis,ambiguous,,
Appendicitis Perforated,unmatched,,
Appendicitis Recurrent,unmatched,,
Appendix Mass,unmatched,,
Appetite,unmatched,,
Appetite Disorders,unmatched,,
Appetite Hormones,unmatched,,
Appetite Regulation,unmatched,,
Appetitive Behavior,unmatched,,
Application Site Pigmentation Changes,unmatched,,
Aquagenic Pruritus,unmatched,,
Aqueous Tear Deficiency,unmatched,,
Arginine Vasopressin Deficiency,unmatched,,
Aripiprazole,unmatched,,
Arm Injury,ambiguous,,
Arnold-Chiari Malformation,ambiguous,,
Arrest,unmatched,,
Arrhythmia,unmatched,,
"Arrhythmias, Cardiac",ambiguous,,
Arrhythmogenic Right Ventricular Dysplasia,ambiguous,,
Arrythmia,unmatched,,
"Arrythmia, Cardiac",unmatched,,
Arrythmias,unmatched,,
Arsenic Exposure,unmatched,,
Arterial,unmatched,,
Arterial Elasticity,unmatched,,
Arterial Hypertension,unmatched,,
Arterial Occlusion,unmatched,,
Arterial Occlusive Diseases,ambiguous,,
Arterial Pressure,unmatched,,
Arterial Spasm,unmatched,,
Arterial Stiffness,unmatched,,
Arterial Thromboembolic Events,unmatched,,
Arterial Thrombosis,unmatched,,
Arterial Vascular Disease,unmatched,,
Arterial and Arteriolar Disorders,unmatched,,
Arteriosclerosis,ambiguous,,
Arteriovenous Fistula,ambiguous,,
Arteriovenous Malformations,ambiguous,,
Artery,unmatched,,
Arthralgia,ambiguous,,
Arthritic Knee Pain,unmatched,,
Arthritic Psoriasis,unmatched,,
Arthritis,ambiguous,,
Arthritis Knee,unmatched,,
"Arthritis, Gouty",ambiguous,,
"Arthritis, Infectious",ambiguous,,
"Arthritis, Juvenile Rheumatoid",unmatched,,
"Arthritis, Psoriatic",ambiguous,,
"Arthritis, Reactive",ambiguous,,
"Arthritis, Rheumatoid",ambiguous,,
"Arthritis, Septic",unmatched,,
Arthrofibrosis,unmatched,,
Arthrofibrosis of Knee,unmatched,,
Arthropathy of Hip,unmatched,,
Arthropathy of Knee,unmatched,,
Arthropathy of Knee Joint,unmatched,,
Arthroplasty,unmatched,,
Arthroplasty Complications,unmatched,,
"Arthroplasty, Hip Replacement",unmatched,,
"Arthroplasty, Replacement, Hip",unmatched,,
"Arthroplasty, Replacement, Knee",unmatched,,
"Arthroplasty, Replacement, Knee, Hip",unmatched,,
Arthroscopic Meniscus Surgery,unmatched,,
Arthroscopic Shoulder Surgery,unmatched,,
Arthroscopy,unmatched,,
Arthrosis,unmatched,,
Articular Cartilage Defect,unmatched,,
Artificial Cycle,unmatched,,
Ascending Aortic Aneurysm,unmatched,,
Ascites,ambiguous,,
Ascites Hepatic,unmatched,,
Ascitic Cirrhosis,unmatched,,
Aseptic Meningitis,ambiguous,,
Asherman Syndrome,unmatched,,
Aspartylglucosaminuria,ambiguous,,
Asperger Syndrome,ambiguous,,
Asperger's,unmatched,,
Asperger's Disorder,unmatched,,
Aspergillus,unmatched,,
Asphyxia Neonatorum,matched_exact,Asphyxia Neonatorum,@DISEASE_Asphyxia_Neonatorum
Aspiration,unmatched,,
Aspiration Pneumonia,ambiguous,,
"Aspiration, Respiratory",ambiguous,,
Aspirin,unmatched,,
Aspirin Blood Level,unmatched,,
Aspirin Causing Adverse Effects in Therapeutic Use,unmatched,,
Aspirin Hypersensitivity,unmatched,,
Aspirin Induced Esophageal Ulcer,unmatched,,
Aspirin Resistance,unmatched,,
Aspirin Sensitivity,unmatched,,
Assess the Periprocedural Myocardial Necrosis,unmatched,,
Assisted Reproduction,unmatched,,
Assisted Reproductive Technology,unmatched,,
Asthenia,ambiguous,,
Asthma,ambiguous,,
Asthma Acute,unmatched,,
Asthma Attack,unmatched,,
Asthma Bronchial,unmatched,,
Asthma Chronic,unmatched,,
Asthma Copd,unmatched,,
Asthma Exacerbation,unmatched,,
Asthma Exacerbations,unmatched,,
Asthma and Allergic Rhinitis,unmatched,,
Asthma and Rhinitis,unmatched,,
Asthma in Children,unmatched,,
"Asthma,",ambiguous,,
"Asthma, Allergic",unmatched,,
"Asthma, Behavior Problem, Montelukast",unmatched,,
"Asthma, Bronchial",unmatched,,
"Asthma, Exercise-Induced",ambiguous,,
"Asthma, Nasal Polyps, And Aspirin Intolerance",ambiguous,,
Asthma-COPD Overlap,unmatched,,
Asthma-COPD Overlap Syndrome,unmatched,,
Asthma-Chronic Obstructive Pulmonary Disease Overlap Syndrome,ambiguous,,
Asthmatic,unmatched,,
Asthmatic Patients,unmatched,,
Asthmatic Smokers,unmatched,,
Astrocytic Tumors,unmatched,,
Astrocytoma,ambiguous,,
"Astrocytoma, Grade III",unmatched,,
Asymptomatic,unmatched,,
Asymptomatic Bacteriuria,unmatched,,
Asymptomatic Cirrhosis,unmatched,,
Asymptomatic Diseases,ambiguous,,
Asymptomatic Infections,ambiguous,,
Asymptomatic Intracranial Stenosis,unmatched,,
Asymptomatic Parasitemia In Pregnancy,unmatched,,
Ataxia Telangiectasia,ambiguous,,
Ataxia-Telangiectasia,ambiguous,,
Atherogenic Dyslipidemia,unmatched,,
"Atheroscleroses, Coronary",unmatched,,
Atherosclerosis,ambiguous,,
Atherosclerosis Cardiovascular Disease,unmatched,,
Atherosclerosis Cerebral,unmatched,,
Atherosclerosis of Artery,unmatched,,
Atherosclerosis of Coronary Artery,unmatched,,
Atherosclerosis of Femoral Artery,unmatched,,
"Atherosclerosis, Coronary",unmatched,,
Atherosclerotic Cardiovascular Disease,unmatched,,
Atherosclerotic Cardiovascular Disease (ASCVD),unmatched,,
Atherosclerotic Cardiovascular Disease Risk Equivelents,unmatched,,
Atherosclerotic Cardiovascular Disease With Dyslipidemia,unmatched,,
Atherosclerotic Ischemic Disease,unmatched,,
Atherosclerotic Plaque,ambiguous,,
Atherothrombosis,unmatched,,
Atherothrombotic Diseases,unmatched,,
Athletes,unmatched,,
Athletic Injuries,ambiguous,,
Athletic Performance,unmatched,,
Atopic Asthma,unmatched,,
Atopic Dermatitis,ambiguous,,
Atopic Dermatitis (AD),unmatched,,
Atopic Disease (Including Allergic Conjunctivitis),unmatched,,
Atopic Eczema,unmatched,,
Atopic Rhinitis,unmatched,,
Atopy,unmatched,,
Atorvastatin,unmatched,,
Atrial Appendage,unmatched,,
Atrial Arrhythmia,unmatched,,
Atrial Fibrillation,ambiguous,,
Atrial Fibrillation (AF),unmatched,,
Atrial Fibrillation Chronic,unmatched,,
Atrial Fibrillation New Onset,unmatched,,
Atrial Fibrillation Paroxysmal,unmatched,,
Atrial Fibrillation Recurrent,unmatched,,
Atrial Fibrillation With Rapid Ventricular Response,unmatched,,
Atrial Fibrillation and Flutter,unmatched,,
Atrial Fibrillation or Pulmonary Embolism,unmatched,,
"Atrial Fibrillation, Persistent",unmatched,,
Atrial Flutter,ambiguous,,
Atrial Flutter With Rapid Ventricular Response,unmatched,,
Atrial High Rate Episodes,unmatched,,
"Atrial Premature Beats, Contractions, or Systoles",unmatched,,
Atrial Remodeling,ambiguous,,
Atrial Septal Defects,unmatched,,
Atrial Tachycardia,unmatched,,
Atrium,unmatched,,
Atrophic Endometrium,unmatched,,
Atrophic Gastritis,ambiguous,,
"Atrophic Glossitis, Burning Mouth Syndrome",unmatched,,
Atrophic Vaginitis,ambiguous,,
Atrophy of Edentulous Maxillary Alveolar Ridge,unmatched,,
Atrophy of Vagina,unmatched,,
Attention,unmatched,,
Attention Deficit Disorder,unmatched,,
Attention Deficit Disorder (ADD),unmatched,,
Attention Deficit Disorder With Hyperactivity,ambiguous,,
Attention Deficit Disorder With Hyperactivity (ADHD),unmatched,,
Attention Deficit Disorder with Hyperactivity,ambiguous,,
Attention Deficit Disorders With Hyperactivity,ambiguous,,
Attention Deficit Hyper Activity,unmatched,,
Attention Deficit Hyperactivity Disorder,unmatched,,
Attention Deficit Hyperactivity Disorder (ADHD),unmatched,,
Attention Deficit Hyperactivity Disorder Combined,unmatched,,
Attention Deficit Hyperactivity Disorders,unmatched,,
Attention Deficit With Hyperactivity Disorder,ambiguous,,
Attention Deficit and Disruptive Behavior Disorder,ambiguous,,
Attention Deficit and Disruptive Behavior Disorders,ambiguous,,
Attention Deficit-Hyperactivity,unmatched,,
Attention Deficit-Hyperactivity Disorder,unmatched,,
Attention Deficit/ Hyperactivity Disorder,unmatched,,
Attention Deficit/Hyperactivity Disorder,unmatched,,
Attention Deficit/Hyperactivity Disorder (ADHD),unmatched,,
Attention Deficit/Hyperactivity Disorder Combined Type,unmatched,,
Attention Deficit/Hyperactivity Disorder(ADHD),unmatched,,
Attention Impairment,unmatched,,
